deal_id,company,contact_name,stage,deal_value,probability_pct,sales_rep,created_date,expected_close_date,lead_source,industry,days_in_stage,weighted_value
DEAL-6228,Company_196,Contact_131,Proposal,371978.83,55,Rep_2,2024-04-09,2025-01-22,Cold Call,Retail,51,204588.36
DEAL-6229,Company_174,Contact_78,Lead,185523.69,78,Rep_4,2024-10-12,2024-08-06,Referral,Retail,62,144708.48
DEAL-6230,Company_37,Contact_152,Closed Won,406409.37,15,Rep_4,2024-03-20,2024-08-30,Email Campaign,Finance,81,60961.41
DEAL-6231,Company_26,Contact_233,Proposal,412831.99,9,Rep_1,2024-02-16,2024-07-13,Event,Finance,13,37154.88
DEAL-6232,Company_163,Contact_4,Lead,285271.88,57,Rep_9,2024-04-04,2024-12-30,Referral,Manufacturing,26,162604.97
DEAL-6233,Company_17,Contact_262,Lead,112983.17,90,Rep_5,2024-02-21,2025-05-04,Website,Healthcare,75,101684.85
DEAL-6234,Company_80,Contact_56,Negotiation,485260.47,6,Rep_2,2024-08-22,2024-05-26,Website,Healthcare,45,29115.63
DEAL-6235,Company_198,Contact_275,Closed Lost,473755.04,6,Rep_3,2024-09-07,2024-09-16,Website,Finance,68,28425.3
DEAL-6236,Company_90,Contact_288,Negotiation,311811.17,92,Rep_5,2024-01-14,2024-06-18,Cold Call,Logistics,69,286866.28
DEAL-6237,Company_2,Contact_279,Opportunity,492021.1,62,Rep_6,2024-02-09,2024-06-27,Partner,Finance,28,305053.08
DEAL-6238,Company_195,Contact_195,SQL,253884.17,71,Rep_15,2024-06-24,2025-06-17,Referral,Manufacturing,30,180257.76
DEAL-6239,Company_141,Contact_271,Opportunity,190864.77,31,Rep_11,2024-02-11,2025-02-09,Cold Call,Manufacturing,45,59168.08
DEAL-6240,Company_66,Contact_258,SQL,232948.99,34,Rep_11,2024-10-30,2025-06-03,Event,Finance,3,79202.66
DEAL-6241,Company_122,Contact_192,SQL,27723.97,49,Rep_11,2024-05-26,2025-01-04,Email Campaign,Technology,72,13584.75
DEAL-6242,Company_122,Contact_267,MQL,276815.31,25,Rep_13,2024-05-31,2025-01-19,Referral,Finance,11,69203.83
DEAL-6243,Company_110,Contact_103,Proposal,334785.06,46,Rep_5,2024-01-02,2025-02-12,Website,Finance,84,154001.13
DEAL-6244,Company_192,Contact_250,MQL,59212.39,95,Rep_2,2024-09-13,2025-01-13,Website,Manufacturing,70,56251.77
DEAL-6245,Company_157,Contact_277,MQL,131520.8,76,Rep_8,2024-09-21,2025-04-05,Referral,Retail,32,99955.81
DEAL-6246,Company_52,Contact_190,SQL,361986.13,87,Rep_1,2024-10-03,2024-08-06,Website,Healthcare,7,314927.93
DEAL-6247,Company_198,Contact_37,Closed Won,397827.14,52,Rep_4,2024-07-16,2024-04-19,Cold Call,Healthcare,71,206870.11
DEAL-6248,Company_192,Contact_65,Proposal,493004.19,79,Rep_12,2024-04-08,2024-10-24,Email Campaign,Logistics,40,389473.31
DEAL-6249,Company_10,Contact_51,Opportunity,130345.72,45,Rep_8,2024-01-29,2024-03-01,Event,Logistics,18,58655.57
DEAL-6250,Company_60,Contact_160,Proposal,421512.54,63,Rep_11,2024-04-25,2024-03-24,Partner,Technology,39,265552.9
DEAL-6251,Company_123,Contact_130,Proposal,90190.97,74,Rep_8,2024-07-17,2024-03-25,Referral,Logistics,81,66741.32
DEAL-6252,Company_175,Contact_248,Opportunity,69784.81,83,Rep_9,2024-02-12,2024-04-07,Email Campaign,Healthcare,62,57921.39
DEAL-6253,Company_143,Contact_85,Closed Won,365955.77,92,Rep_5,2024-01-20,2025-02-08,Partner,Manufacturing,62,336679.31
DEAL-6254,Company_115,Contact_50,Negotiation,225706.82,15,Rep_4,2024-03-20,2024-12-17,Website,Logistics,46,33856.02
DEAL-6255,Company_61,Contact_185,MQL,397992.13,80,Rep_4,2024-01-26,2025-05-30,Event,Retail,14,318393.7
DEAL-6256,Company_20,Contact_42,Closed Won,144869.57,72,Rep_12,2024-01-06,2024-07-20,Website,Retail,85,104306.09
DEAL-6257,Company_178,Contact_271,MQL,110530.97,74,Rep_15,2024-06-26,2024-08-09,Email Campaign,Healthcare,66,81792.92
DEAL-6258,Company_106,Contact_25,Lead,276655.38,6,Rep_2,2024-09-29,2024-10-25,Event,Technology,46,16599.32
DEAL-6259,Company_91,Contact_147,Opportunity,62078.68,51,Rep_9,2024-07-01,2025-03-16,Cold Call,Technology,65,31660.13
DEAL-6260,Company_196,Contact_284,Opportunity,142980.86,96,Rep_8,2024-02-03,2025-05-28,Email Campaign,Healthcare,33,137261.63
DEAL-6261,Company_33,Contact_166,Closed Won,87287.32,90,Rep_9,2024-05-04,2025-02-19,Email Campaign,Manufacturing,67,78558.59
DEAL-6262,Company_51,Contact_242,Negotiation,163423.41,26,Rep_4,2024-01-14,2024-11-02,Email Campaign,Healthcare,87,42490.09
DEAL-6263,Company_171,Contact_127,Lead,383921.86,51,Rep_1,2024-08-15,2025-06-20,Event,Healthcare,31,195800.15
DEAL-6264,Company_57,Contact_226,Opportunity,64767.46,87,Rep_4,2024-03-26,2024-05-28,Partner,Retail,1,56347.69
DEAL-6265,Company_188,Contact_212,Closed Won,307875.11,93,Rep_3,2024-05-21,2024-10-16,Website,Finance,66,286323.85
DEAL-6266,Company_171,Contact_154,Negotiation,294459.2,36,Rep_1,2024-11-26,2024-06-29,Cold Call,Healthcare,76,106005.31
DEAL-6267,Company_20,Contact_31,Proposal,271374.66,81,Rep_6,2024-08-02,2024-05-20,Partner,Retail,74,219813.47
DEAL-6268,Company_92,Contact_291,Proposal,244702.56,84,Rep_11,2024-10-06,2024-09-10,Cold Call,Logistics,87,205550.15
DEAL-6269,Company_150,Contact_15,Proposal,333611.0,19,Rep_15,2024-05-08,2025-03-08,Cold Call,Manufacturing,31,63386.09
DEAL-6270,Company_98,Contact_107,MQL,426646.27,8,Rep_10,2024-12-06,2024-08-03,Event,Manufacturing,82,34131.7
DEAL-6271,Company_43,Contact_192,Proposal,85208.14,9,Rep_3,2024-09-18,2025-04-03,Partner,Retail,19,7668.73
DEAL-6272,Company_9,Contact_230,Negotiation,407995.0,18,Rep_6,2024-07-07,2024-12-23,Referral,Manufacturing,53,73439.1
DEAL-6273,Company_2,Contact_160,Lead,35430.44,75,Rep_5,2024-07-31,2025-02-08,Partner,Technology,80,26572.83
DEAL-6274,Company_36,Contact_120,Negotiation,243651.6,42,Rep_4,2024-08-16,2024-06-27,Event,Technology,82,102333.67
DEAL-6275,Company_52,Contact_122,MQL,258175.43,70,Rep_15,2024-02-28,2025-04-25,Website,Logistics,56,180722.8
DEAL-6276,Company_61,Contact_292,Lead,102804.99,13,Rep_10,2024-04-02,2024-06-08,Partner,Retail,49,13364.65
DEAL-6277,Company_171,Contact_100,Closed Won,49388.19,62,Rep_8,2024-09-08,2024-08-28,Cold Call,Technology,41,30620.68
DEAL-6278,Company_102,Contact_256,Opportunity,42080.93,75,Rep_7,2024-06-10,2025-03-17,Referral,Healthcare,78,31560.7
DEAL-6279,Company_29,Contact_16,Opportunity,23430.82,97,Rep_5,2024-10-13,2025-01-31,Email Campaign,Logistics,79,22727.9
DEAL-6280,Company_17,Contact_198,Proposal,288928.55,35,Rep_7,2024-07-11,2024-07-24,Email Campaign,Technology,22,101124.99
DEAL-6281,Company_27,Contact_204,Proposal,81959.93,56,Rep_10,2024-01-25,2024-07-07,Email Campaign,Healthcare,13,45897.56
DEAL-6282,Company_63,Contact_203,Proposal,405308.85,50,Rep_14,2024-08-31,2024-09-27,Website,Logistics,73,202654.42
DEAL-6283,Company_148,Contact_127,Closed Lost,449981.6,38,Rep_8,2024-08-11,2024-10-04,Event,Logistics,73,170993.01
DEAL-6284,Company_10,Contact_207,Negotiation,149742.04,65,Rep_3,2024-05-13,2024-03-29,Cold Call,Healthcare,9,97332.33
DEAL-6285,Company_81,Contact_134,Lead,86410.88,58,Rep_15,2024-10-16,2024-06-27,Website,Logistics,44,50118.31
DEAL-6286,Company_90,Contact_178,MQL,207757.88,84,Rep_5,2024-05-08,2024-05-15,Email Campaign,Manufacturing,46,174516.62
DEAL-6287,Company_30,Contact_268,Opportunity,441377.25,7,Rep_2,2024-02-11,2024-05-15,Email Campaign,Healthcare,4,30896.41
DEAL-6288,Company_12,Contact_202,Opportunity,202910.5,26,Rep_9,2024-02-14,2024-08-20,Website,Manufacturing,60,52756.73
DEAL-6289,Company_46,Contact_221,SQL,58626.47,60,Rep_12,2024-11-26,2024-03-18,Partner,Manufacturing,87,35175.88
DEAL-6290,Company_31,Contact_290,MQL,492410.71,59,Rep_4,2024-05-17,2025-01-24,Email Campaign,Finance,19,290522.32
DEAL-6291,Company_159,Contact_66,Lead,252339.36,90,Rep_5,2024-05-31,2025-01-21,Partner,Technology,70,227105.42
DEAL-6292,Company_183,Contact_176,MQL,174473.88,69,Rep_5,2024-04-21,2024-06-16,Event,Manufacturing,8,120386.98
DEAL-6293,Company_125,Contact_197,Closed Lost,447342.29,5,Rep_13,2024-09-27,2025-05-01,Website,Technology,20,22367.11
DEAL-6294,Company_151,Contact_208,Opportunity,464064.73,51,Rep_15,2024-08-09,2024-12-15,Referral,Manufacturing,51,236673.01
DEAL-6295,Company_152,Contact_40,Closed Lost,250918.21,85,Rep_13,2024-11-25,2024-08-01,Partner,Healthcare,83,213280.48
DEAL-6296,Company_175,Contact_228,SQL,156824.61,87,Rep_4,2024-11-23,2024-06-03,Email Campaign,Manufacturing,79,136437.41
DEAL-6297,Company_20,Contact_59,SQL,243903.74,81,Rep_13,2024-12-28,2024-09-26,Website,Retail,84,197562.03
DEAL-6298,Company_199,Contact_123,Opportunity,113544.57,50,Rep_5,2024-04-30,2025-06-11,Website,Technology,88,56772.28
DEAL-6299,Company_92,Contact_214,Closed Lost,241727.86,15,Rep_14,2024-08-01,2024-03-02,Email Campaign,Technology,72,36259.18
DEAL-6300,Company_109,Contact_79,Proposal,118568.4,25,Rep_15,2024-05-06,2024-03-10,Email Campaign,Retail,33,29642.1
DEAL-6301,Company_159,Contact_38,Lead,312990.37,85,Rep_11,2024-09-14,2024-09-18,Referral,Retail,12,266041.81
DEAL-6302,Company_99,Contact_202,SQL,381145.14,37,Rep_15,2024-09-30,2025-05-22,Referral,Technology,74,141023.7
DEAL-6303,Company_53,Contact_84,Closed Lost,484866.76,77,Rep_3,2024-04-02,2024-07-16,Email Campaign,Logistics,17,373347.41
DEAL-6304,Company_4,Contact_248,MQL,422072.38,8,Rep_10,2024-11-10,2025-02-27,Cold Call,Finance,47,33765.79
DEAL-6305,Company_34,Contact_269,Closed Won,47636.75,51,Rep_1,2024-04-16,2024-12-05,Website,Logistics,68,24294.74
DEAL-6306,Company_17,Contact_105,Closed Lost,109703.83,95,Rep_10,2024-12-25,2024-06-06,Website,Technology,4,104218.64
DEAL-6307,Company_76,Contact_221,MQL,268187.47,28,Rep_6,2024-11-07,2025-05-17,Referral,Finance,82,75092.49
DEAL-6308,Company_156,Contact_68,Proposal,132507.54,7,Rep_15,2024-01-07,2024-05-19,Email Campaign,Retail,27,9275.53
DEAL-6309,Company_67,Contact_278,Proposal,12110.78,32,Rep_8,2024-05-25,2024-11-02,Referral,Retail,20,3875.45
DEAL-6310,Company_119,Contact_74,Closed Won,378621.52,10,Rep_12,2024-05-22,2025-01-17,Website,Retail,34,37862.15
DEAL-6311,Company_37,Contact_264,Closed Won,182097.14,63,Rep_5,2024-10-28,2025-01-23,Partner,Finance,42,114721.2
DEAL-6312,Company_118,Contact_236,Lead,37719.52,23,Rep_2,2024-09-22,2025-04-21,Event,Finance,41,8675.49
DEAL-6313,Company_190,Contact_94,SQL,256874.03,28,Rep_12,2024-01-19,2025-02-07,Email Campaign,Finance,14,71924.73
DEAL-6314,Company_63,Contact_247,Closed Lost,488718.31,60,Rep_4,2024-11-03,2025-01-15,Referral,Healthcare,17,293230.99
DEAL-6315,Company_97,Contact_190,SQL,340876.62,35,Rep_11,2024-03-20,2024-05-14,Event,Logistics,43,119306.82
DEAL-6316,Company_192,Contact_201,MQL,83589.23,66,Rep_7,2024-05-15,2024-07-28,Partner,Healthcare,21,55168.89
DEAL-6317,Company_122,Contact_114,Negotiation,259576.32,93,Rep_15,2024-03-03,2024-08-16,Event,Logistics,58,241405.98
DEAL-6318,Company_80,Contact_70,MQL,451352.62,93,Rep_6,2024-02-27,2024-08-28,Referral,Finance,81,419757.94
DEAL-6319,Company_25,Contact_209,MQL,31850.62,74,Rep_7,2024-07-11,2024-04-25,Cold Call,Finance,2,23569.46
DEAL-6320,Company_187,Contact_16,Closed Won,320757.13,97,Rep_12,2024-01-31,2024-04-16,Partner,Technology,4,311134.42
DEAL-6321,Company_122,Contact_105,Lead,362030.13,74,Rep_12,2024-01-30,2024-10-01,Website,Finance,58,267902.3
DEAL-6322,Company_12,Contact_43,Closed Lost,353485.79,11,Rep_2,2024-10-14,2025-02-16,Referral,Finance,3,38883.44
DEAL-6323,Company_111,Contact_1,MQL,79334.36,95,Rep_12,2024-05-05,2025-05-07,Website,Healthcare,57,75367.64
DEAL-6324,Company_193,Contact_3,Lead,454102.87,58,Rep_8,2024-08-25,2025-06-01,Email Campaign,Manufacturing,44,263379.66
DEAL-6325,Company_186,Contact_29,Negotiation,164524.31,5,Rep_15,2024-12-26,2024-10-21,Cold Call,Healthcare,41,8226.22
DEAL-6326,Company_39,Contact_281,MQL,30612.3,63,Rep_10,2024-01-19,2025-05-12,Website,Manufacturing,54,19285.75
DEAL-6327,Company_83,Contact_231,SQL,46194.36,28,Rep_12,2024-10-17,2024-10-09,Partner,Technology,80,12934.42
DEAL-6328,Company_197,Contact_296,SQL,231500.8,55,Rep_6,2024-02-10,2024-10-17,Email Campaign,Logistics,12,127325.44
DEAL-6329,Company_156,Contact_26,Proposal,24791.09,67,Rep_5,2024-10-05,2024-06-10,Referral,Technology,12,16610.03
DEAL-6330,Company_112,Contact_299,Opportunity,390878.5,7,Rep_12,2024-04-21,2024-12-31,Partner,Technology,63,27361.5
DEAL-6331,Company_61,Contact_180,MQL,433582.64,46,Rep_1,2024-02-19,2024-07-30,Event,Healthcare,5,199448.01
DEAL-6332,Company_152,Contact_238,MQL,11619.72,10,Rep_9,2024-03-24,2024-10-23,Website,Retail,39,1161.97
DEAL-6333,Company_116,Contact_257,MQL,405956.68,15,Rep_15,2024-05-13,2025-05-31,Event,Finance,45,60893.5
DEAL-6334,Company_105,Contact_79,Lead,490697.2,25,Rep_15,2024-09-24,2024-11-22,Website,Technology,35,122674.3
DEAL-6335,Company_185,Contact_222,Negotiation,20032.24,79,Rep_11,2024-09-06,2024-07-26,Partner,Logistics,48,15825.47
DEAL-6336,Company_76,Contact_194,Opportunity,363858.79,44,Rep_8,2024-09-23,2025-01-21,Cold Call,Manufacturing,11,160097.87
DEAL-6337,Company_125,Contact_124,Lead,499551.57,9,Rep_13,2024-01-08,2025-02-20,Referral,Manufacturing,24,44959.64
DEAL-6338,Company_9,Contact_148,SQL,399573.7,75,Rep_1,2024-12-22,2024-12-21,Website,Finance,1,299680.28
DEAL-6339,Company_142,Contact_63,Negotiation,255151.72,56,Rep_12,2024-06-07,2024-03-21,Partner,Retail,86,142884.96
DEAL-6340,Company_109,Contact_56,SQL,442987.37,18,Rep_3,2024-02-10,2024-06-19,Email Campaign,Manufacturing,75,79737.73
DEAL-6341,Company_175,Contact_276,Opportunity,355426.55,58,Rep_12,2024-12-05,2024-05-02,Email Campaign,Healthcare,23,206147.4
DEAL-6342,Company_67,Contact_219,Negotiation,149763.57,28,Rep_6,2024-10-17,2025-06-09,Partner,Finance,4,41933.8
DEAL-6343,Company_185,Contact_170,Negotiation,116038.29,65,Rep_12,2024-01-31,2024-07-30,Email Campaign,Manufacturing,25,75424.89
DEAL-6344,Company_115,Contact_208,Negotiation,258709.47,95,Rep_10,2024-06-08,2024-10-17,Referral,Logistics,86,245774.0
DEAL-6345,Company_42,Contact_122,Opportunity,189630.31,34,Rep_14,2024-11-27,2025-05-13,Event,Technology,73,64474.31
DEAL-6346,Company_32,Contact_75,Opportunity,168086.66,75,Rep_12,2024-09-06,2025-06-26,Email Campaign,Manufacturing,59,126065.0
DEAL-6347,Company_39,Contact_282,Closed Won,93072.78,7,Rep_14,2024-03-12,2024-06-15,Referral,Logistics,83,6515.09
DEAL-6348,Company_61,Contact_296,Closed Won,423416.57,43,Rep_3,2024-09-13,2025-04-23,Partner,Retail,16,182069.13
DEAL-6349,Company_110,Contact_65,Lead,353982.18,89,Rep_6,2024-03-10,2025-02-17,Event,Technology,48,315044.14
DEAL-6350,Company_173,Contact_240,Closed Won,169004.13,12,Rep_7,2024-05-08,2024-12-25,Referral,Manufacturing,71,20280.5
DEAL-6351,Company_199,Contact_133,Closed Lost,122645.21,93,Rep_1,2024-03-12,2024-05-21,Email Campaign,Logistics,2,114060.05
DEAL-6352,Company_135,Contact_212,Closed Lost,68428.27,13,Rep_1,2024-09-10,2025-01-31,Partner,Finance,39,8895.68
DEAL-6353,Company_98,Contact_33,SQL,60693.91,50,Rep_1,2024-12-06,2024-12-24,Event,Technology,32,30346.96
DEAL-6354,Company_123,Contact_144,Proposal,314611.7,22,Rep_12,2024-01-17,2024-10-04,Referral,Finance,16,69214.57
DEAL-6355,Company_66,Contact_38,Lead,58864.5,6,Rep_7,2024-08-08,2024-12-11,Partner,Manufacturing,20,3531.87
DEAL-6356,Company_49,Contact_244,Lead,480305.25,38,Rep_12,2024-03-31,2024-06-11,Website,Retail,87,182516.0
DEAL-6357,Company_107,Contact_120,Proposal,143171.88,60,Rep_13,2024-10-01,2024-12-28,Email Campaign,Technology,46,85903.13
DEAL-6358,Company_165,Contact_79,MQL,17773.41,73,Rep_1,2024-02-20,2024-05-14,Email Campaign,Retail,8,12974.59
DEAL-6359,Company_13,Contact_210,MQL,428388.21,35,Rep_13,2024-05-14,2024-07-18,Website,Manufacturing,61,149935.87
DEAL-6360,Company_23,Contact_286,SQL,186955.76,51,Rep_4,2024-03-16,2024-10-28,Event,Finance,53,95347.44
DEAL-6361,Company_36,Contact_102,Opportunity,174768.11,22,Rep_7,2024-11-15,2024-05-18,Referral,Retail,35,38448.98
DEAL-6362,Company_42,Contact_215,MQL,63717.2,74,Rep_15,2024-01-31,2025-05-19,Partner,Finance,36,47150.73
DEAL-6363,Company_30,Contact_207,Closed Won,331908.92,21,Rep_5,2024-07-31,2025-05-06,Partner,Technology,48,69700.87
DEAL-6364,Company_26,Contact_147,Negotiation,182602.72,86,Rep_15,2024-02-14,2024-10-18,Email Campaign,Healthcare,83,157038.34
DEAL-6365,Company_6,Contact_241,Closed Won,412382.29,22,Rep_8,2024-08-07,2024-12-03,Email Campaign,Manufacturing,68,90724.1
DEAL-6366,Company_70,Contact_39,Closed Lost,317156.06,68,Rep_1,2024-10-08,2024-07-21,Website,Manufacturing,36,215666.12
DEAL-6367,Company_144,Contact_263,Proposal,440556.61,36,Rep_13,2024-10-02,2024-06-12,Partner,Technology,22,158600.38
DEAL-6368,Company_32,Contact_121,SQL,313167.77,99,Rep_1,2024-01-13,2025-06-12,Event,Finance,10,310036.09
DEAL-6369,Company_65,Contact_14,Closed Lost,390742.72,31,Rep_10,2024-10-10,2024-09-18,Cold Call,Retail,18,121130.24
DEAL-6370,Company_194,Contact_296,Proposal,349786.95,95,Rep_7,2024-04-18,2025-06-08,Website,Finance,13,332297.6
DEAL-6371,Company_34,Contact_232,Opportunity,233983.25,84,Rep_3,2024-09-06,2024-04-02,Email Campaign,Finance,72,196545.93
DEAL-6372,Company_197,Contact_245,Opportunity,345893.63,49,Rep_8,2024-12-18,2024-04-21,Partner,Healthcare,52,169487.88
DEAL-6373,Company_102,Contact_44,Lead,333490.42,52,Rep_6,2024-02-13,2024-10-18,Partner,Manufacturing,4,173415.02
DEAL-6374,Company_145,Contact_225,Closed Lost,8318.29,38,Rep_2,2024-05-12,2025-03-16,Website,Retail,83,3160.95
DEAL-6375,Company_65,Contact_209,Closed Won,350825.78,45,Rep_9,2024-11-13,2024-09-23,Event,Logistics,14,157871.6
DEAL-6376,Company_65,Contact_270,Negotiation,134768.95,49,Rep_1,2024-02-21,2025-04-14,Website,Technology,58,66036.79
DEAL-6377,Company_79,Contact_112,MQL,273202.3,18,Rep_9,2024-04-05,2024-05-04,Cold Call,Healthcare,2,49176.41
DEAL-6378,Company_26,Contact_278,Closed Lost,60109.53,35,Rep_4,2024-07-19,2025-04-21,Cold Call,Retail,53,21038.34
DEAL-6379,Company_63,Contact_212,MQL,16396.14,88,Rep_13,2024-12-30,2024-10-03,Website,Manufacturing,50,14428.6
DEAL-6380,Company_178,Contact_76,MQL,12484.26,97,Rep_15,2024-04-17,2024-07-17,Website,Retail,81,12109.73
DEAL-6381,Company_1,Contact_64,Lead,83306.28,10,Rep_14,2024-05-21,2025-01-06,Partner,Logistics,54,8330.63
DEAL-6382,Company_114,Contact_271,SQL,14846.79,74,Rep_15,2024-10-18,2025-03-15,Email Campaign,Logistics,44,10986.62
DEAL-6383,Company_137,Contact_193,SQL,70536.72,27,Rep_2,2024-02-13,2025-05-27,Event,Manufacturing,48,19044.91
DEAL-6384,Company_29,Contact_36,Closed Won,281790.93,67,Rep_8,2024-04-29,2024-04-12,Email Campaign,Healthcare,57,188799.92
DEAL-6385,Company_23,Contact_38,SQL,203135.05,64,Rep_4,2024-04-25,2025-02-06,Cold Call,Finance,37,130006.43
DEAL-6386,Company_110,Contact_248,Closed Lost,490470.32,88,Rep_2,2024-05-26,2024-08-01,Website,Retail,64,431613.88
DEAL-6387,Company_44,Contact_51,SQL,405303.71,71,Rep_6,2024-07-28,2024-10-31,Email Campaign,Healthcare,48,287765.63
DEAL-6388,Company_195,Contact_66,Proposal,77654.0,83,Rep_7,2024-03-22,2024-10-11,Event,Technology,87,64452.82
DEAL-6389,Company_38,Contact_184,Proposal,211310.75,81,Rep_5,2024-05-23,2025-03-11,Referral,Finance,18,171161.71
DEAL-6390,Company_27,Contact_259,Closed Won,218330.54,66,Rep_2,2024-12-01,2024-09-11,Cold Call,Logistics,65,144098.16
DEAL-6391,Company_66,Contact_101,Closed Won,184247.81,43,Rep_7,2024-10-30,2024-07-15,Cold Call,Healthcare,74,79226.56
DEAL-6392,Company_67,Contact_200,Closed Won,250316.94,37,Rep_3,2024-12-15,2024-10-24,Partner,Logistics,64,92617.27
DEAL-6393,Company_32,Contact_211,Closed Lost,336587.9,37,Rep_1,2024-09-06,2025-01-20,Website,Finance,88,124537.52
DEAL-6394,Company_133,Contact_180,Lead,322240.41,39,Rep_7,2024-08-01,2025-04-17,Website,Logistics,39,125673.76
DEAL-6395,Company_70,Contact_205,Lead,181764.09,32,Rep_1,2024-03-19,2024-03-03,Referral,Manufacturing,49,58164.51
DEAL-6396,Company_105,Contact_69,Opportunity,353997.58,34,Rep_15,2024-02-28,2024-12-02,Website,Healthcare,14,120359.18
DEAL-6397,Company_49,Contact_186,MQL,148295.27,58,Rep_13,2024-07-16,2024-04-05,Partner,Retail,34,86011.26
DEAL-6398,Company_20,Contact_2,Opportunity,418556.58,30,Rep_14,2024-05-28,2024-12-27,Referral,Logistics,15,125566.97
DEAL-6399,Company_13,Contact_219,Proposal,482364.16,38,Rep_2,2024-10-15,2024-12-30,Cold Call,Retail,71,183298.38
DEAL-6400,Company_11,Contact_237,SQL,150894.64,72,Rep_7,2024-01-04,2025-04-21,Referral,Logistics,70,108644.14
DEAL-6401,Company_174,Contact_238,Lead,393420.83,36,Rep_13,2024-11-22,2024-06-02,Event,Technology,18,141631.5
DEAL-6402,Company_53,Contact_9,Closed Lost,407645.77,15,Rep_9,2024-03-03,2025-03-22,Email Campaign,Technology,72,61146.87
DEAL-6403,Company_61,Contact_273,SQL,247927.87,6,Rep_5,2024-05-24,2025-01-30,Cold Call,Technology,29,14875.67
DEAL-6404,Company_116,Contact_130,Closed Won,48434.92,77,Rep_13,2024-05-10,2025-01-18,Event,Finance,65,37294.89
DEAL-6405,Company_19,Contact_25,Proposal,394160.04,95,Rep_5,2024-12-04,2025-01-05,Website,Manufacturing,84,374452.04
DEAL-6406,Company_120,Contact_160,Negotiation,206701.73,69,Rep_15,2024-09-20,2024-11-23,Event,Logistics,74,142624.19
DEAL-6407,Company_104,Contact_171,Closed Won,107995.28,10,Rep_2,2024-01-14,2024-04-01,Cold Call,Retail,17,10799.53
DEAL-6408,Company_158,Contact_121,SQL,315191.87,58,Rep_11,2024-11-08,2025-03-31,Cold Call,Healthcare,17,182811.28
DEAL-6409,Company_25,Contact_224,MQL,221284.36,30,Rep_1,2024-09-04,2024-09-08,Website,Logistics,10,66385.31
DEAL-6410,Company_4,Contact_163,Closed Lost,48348.36,35,Rep_14,2024-01-25,2024-04-20,Website,Retail,75,16921.93
DEAL-6411,Company_154,Contact_65,Negotiation,491918.94,92,Rep_6,2024-10-13,2024-12-24,Event,Retail,49,452565.42
DEAL-6412,Company_74,Contact_186,SQL,126107.63,83,Rep_1,2024-01-13,2025-06-05,Partner,Technology,14,104669.33
DEAL-6413,Company_13,Contact_79,Negotiation,257927.7,74,Rep_13,2024-06-04,2025-02-11,Partner,Finance,53,190866.5
DEAL-6414,Company_111,Contact_36,Opportunity,335307.69,52,Rep_15,2024-02-29,2024-06-28,Referral,Manufacturing,48,174360.0
DEAL-6415,Company_93,Contact_80,Closed Won,61969.24,59,Rep_14,2024-01-05,2025-04-02,Event,Manufacturing,54,36561.85
DEAL-6416,Company_190,Contact_271,Proposal,371008.0,92,Rep_8,2024-07-23,2025-04-17,Website,Healthcare,57,341327.36
DEAL-6417,Company_188,Contact_172,SQL,325902.97,67,Rep_1,2024-09-08,2024-08-08,Event,Manufacturing,15,218354.99
DEAL-6418,Company_108,Contact_96,Negotiation,249407.68,60,Rep_4,2024-06-24,2024-11-10,Email Campaign,Manufacturing,35,149644.61
DEAL-6419,Company_32,Contact_110,Closed Won,266523.35,14,Rep_1,2024-05-05,2025-04-12,Partner,Technology,65,37313.27
DEAL-6420,Company_149,Contact_258,SQL,477623.54,99,Rep_1,2024-07-06,2024-05-16,Website,Logistics,81,472847.3
DEAL-6421,Company_41,Contact_200,Closed Won,455894.43,81,Rep_3,2024-02-25,2024-08-20,Event,Manufacturing,22,369274.49
DEAL-6422,Company_167,Contact_232,MQL,60431.75,39,Rep_9,2024-01-19,2024-10-09,Cold Call,Finance,51,23568.38
DEAL-6423,Company_120,Contact_183,MQL,187532.27,28,Rep_12,2024-02-27,2024-03-04,Email Campaign,Finance,85,52509.04
DEAL-6424,Company_71,Contact_297,Closed Won,260801.86,96,Rep_9,2024-01-20,2024-05-21,Email Campaign,Logistics,54,250369.79
DEAL-6425,Company_195,Contact_197,Proposal,460388.04,95,Rep_4,2024-10-08,2024-12-23,Event,Finance,21,437368.64
DEAL-6426,Company_103,Contact_120,Lead,409198.85,44,Rep_10,2024-08-10,2024-07-07,Email Campaign,Technology,52,180047.49
DEAL-6427,Company_77,Contact_76,Negotiation,196308.94,26,Rep_4,2024-03-09,2024-06-26,Cold Call,Technology,2,51040.32
DEAL-6428,Company_38,Contact_14,SQL,443674.15,80,Rep_7,2024-07-27,2024-07-23,Cold Call,Finance,44,354939.32
DEAL-6429,Company_130,Contact_230,SQL,192188.11,64,Rep_14,2024-06-26,2024-04-30,Website,Retail,51,123000.39
DEAL-6430,Company_54,Contact_279,Opportunity,139240.5,90,Rep_3,2024-02-10,2025-01-05,Event,Healthcare,6,125316.45
DEAL-6431,Company_31,Contact_199,Opportunity,306896.85,56,Rep_14,2024-12-21,2024-07-04,Event,Manufacturing,19,171862.24
DEAL-6432,Company_24,Contact_146,Closed Lost,181171.37,57,Rep_5,2024-12-09,2025-01-12,Email Campaign,Finance,88,103267.68
